addr,name,class,obj,status,reason,seeds_passed,seeds_total,z3_proven
0x183650,rasterizer_text_cache_initialize,stubbable,rasterizer_text.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x1836e0,rasterizer_text_set_shadow_color,data_only,rasterizer_text.obj,pass,,50,50,0
0x1836f0,rasterizer_text_cache_flush,data_only,rasterizer_text.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x183720,rasterizer_text_cache_dispose,stubbable,rasterizer_text.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x183770,rasterizer_text_get_character_position,stubbable,rasterizer_text.obj,pass,,65,65,0
0x183820,rasterizer_text_evict_character,stubbable,rasterizer_text.obj,pass,,89,90,0
0x183880,rasterizer_text_cache_character,stubbable,rasterizer_text.obj,pass,,65,65,0
0x183cf0,rasterizer_text_draw_cached_chars,stubbable,rasterizer_text.obj,pass,,50,50,0
0x183e60,rasterizer_text_draw,stubbable,rasterizer_text.obj,pass,,90,90,0
0x184060,rasterizer_draw_string,stubbable,rasterizer_text.obj,pass,,90,90,0
0x184330,rasterizer_transparent_geometry_group_new,data_only,rasterizer_text.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x184360,rasterizer_secondary_geometry_group_new,data_only,rasterizer_text.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x184390,rasterizer_secondary_geometry_groups_get,data_only,rasterizer_text.obj,pass,,50,50,0
0x1843b0,rasterizer_transparent_geometry_next_group,stubbable,rasterizer_text.obj,pass,,75,75,0
0x184460,rasterizer_transparent_geometry_group_get,stubbable,rasterizer_text.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1844b0,rasterizer_transparent_geometry_group_to_presorted_index,stubbable,rasterizer_text.obj,pass,,80,80,0
0x130ab0,terminal_string_process_tabs,stubbable,draw_string.obj,pass,,65,65,0
0x130b70,FUN_00130b70,stubbable,draw_string.obj,pass,,45,50,0
0x19b3c0,FUN_0019b3c0,data_only,draw_string.obj,pass,,50,50,0
0x19b430,FUN_0019b430,data_only,draw_string.obj,pass,,69,70,0
0x19b510,draw_string_get_string,stubbable,draw_string.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x19b560,draw_string_set_tab_stops,stubbable,draw_string.obj,pass,,50,50,0
0x19b5d0,draw_string_set_indents,stubbable,draw_string.obj,pass,,50,50,0
0x19b640,draw_string_set_color,stubbable,draw_string.obj,pass,,50,50,0
0x19b790,draw_string_get_color,stubbable,draw_string.obj,pass,,90,90,0
0x19b7e0,draw_string_set_font_tag,stubbable,draw_string.obj,pass,,50,50,0
0x19b800,draw_string_set_style_justify_flags,stubbable,draw_string.obj,pass,,50,50,0
0x19b8b0,draw_string_set_font,stubbable,draw_string.obj,pass,,50,50,0
0x19b8f0,draw_string_set_highlight,data_only,draw_string.obj,pass,,50,50,0
0x19b910,bitmap_draw_character,stubbable,draw_string.obj,pass,,90,90,0
0x19bcc0,FUN_0019bcc0,stubbable,draw_string.obj,pass,,50,50,0
0x19bd30,FUN_0019bd30,stubbable,draw_string.obj,fail,divergence,42,50,0
0x19c1b0,FUN_0019c1b0,stubbable,draw_string.obj,pass,,87,90,0
0x19c3c0,FUN_0019c3c0,stubbable,draw_string.obj,pass,,87,90,0
0x17cd60,FUN_0017cd60,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cd70,FUN_0017cd70,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cd80,FUN_0017cd80,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cd90,FUN_0017cd90,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cda0,FUN_0017cda0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cdb0,FUN_0017cdb0,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cdc0,FUN_0017cdc0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cde0,FUN_0017cde0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cdf0,FUN_0017cdf0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ce00,FUN_0017ce00,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ce10,FUN_0017ce10,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ce30,FUN_0017ce30,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ce40,FUN_0017ce40,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ce50,FUN_0017ce50,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ce60,FUN_0017ce60,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ce70,FUN_0017ce70,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ce80,FUN_0017ce80,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17ce90,FUN_0017ce90,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cea0,FUN_0017cea0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ceb0,FUN_0017ceb0,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cec0,FUN_0017cec0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ced0,FUN_0017ced0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cee0,FUN_0017cee0,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cef0,FUN_0017cef0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cf00,FUN_0017cf00,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cf10,FUN_0017cf10,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cf20,FUN_0017cf20,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cf30,FUN_0017cf30,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cf40,FUN_0017cf40,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cf50,FUN_0017cf50,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cf60,FUN_0017cf60,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cf70,FUN_0017cf70,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cf80,FUN_0017cf80,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cf90,FUN_0017cf90,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cfa0,rasterizer_sprites_render,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cfb0,FUN_0017cfb0,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17cfc0,FUN_0017cfc0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cfd0,FUN_0017cfd0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cfe0,FUN_0017cfe0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17cff0,FUN_0017cff0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17d000,FUN_0017d000,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17d010,FUN_0017d010,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17d020,FUN_0017d020,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17d030,FUN_0017d030,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17d040,FUN_0017d040,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17d050,FUN_0017d050,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17d060,FUN_0017d060,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17d070,FUN_0017d070,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17d080,FUN_0017d080,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17d150,FUN_0017d150,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17d1a0,FUN_0017d1a0,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17d2b0,rasterizer_debug_model_vertices,stubbable,rasterizer_sprites.obj,inconclusive,vacuous_coverage: 6.5% < 10% floor,70,70,0
0x17d8f0,FUN_0017d8f0,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17d910,rasterizer_screen_effects_initialize,stubbable,rasterizer_sprites.obj,not_applicable,"oracle_vacuous_early_exit: 92.9% coverage, identical entry-point path across 50 seeds",50,50,0
0x17d950,FUN_0017d950,stubbable,rasterizer_sprites.obj,pass,,65,65,0
0x17d980,FUN_0017d980,leaf,rasterizer_sprites.obj,pass,,50,50,0
0x17d990,FUN_0017d990,leaf,rasterizer_sprites.obj,pass,,50,50,0
0x17d9a0,FUN_0017d9a0,data_only,rasterizer_sprites.obj,pass,,85,85,0
0x17d9d0,FUN_0017d9d0,data_only,rasterizer_sprites.obj,pass,,85,85,0
0x17da00,FUN_0017da00,stubbable,rasterizer_sprites.obj,pass,,70,70,0
0x17da40,FUN_0017da40,stubbable,rasterizer_sprites.obj,pass,,70,70,0
0x17dab0,FUN_0017dab0,stubbable,rasterizer_sprites.obj,pass,,70,70,0
0x17db20,FUN_0017db20,data_only,rasterizer_sprites.obj,pass,,70,70,0
0x17db40,rasterizer_screen_effect_set_video,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 70 seeds",70,70,0
0x17dc60,FUN_0017dc60,data_only,rasterizer_sprites.obj,not_applicable,"oracle_vacuous_early_exit: 71.4% coverage, identical entry-point path across 50 seeds",50,50,0
0x17dc70,rasterizer_screen_effect_get_cinematic_parameters,stubbable,rasterizer_sprites.obj,inconclusive,vacuous_coverage: 6.5% < 10% floor,75,75,0
0x17dec0,FUN_0017dec0,data_only,rasterizer_sprites.obj,not_applicable,"oracle_vacuous_early_exit: 70.0% coverage, identical entry-point path across 50 seeds",50,50,0
0x17dee0,FUN_0017dee0,data_only,rasterizer_sprites.obj,pass,,80,80,0
0x17df10,FUN_0017df10,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17df80,FUN_0017df80,stubbable,rasterizer_sprites.obj,not_applicable,"oracle_vacuous_early_exit: 82.4% coverage, identical entry-point path across 50 seeds",50,50,0
0x17e010,FUN_0017e010,data_only,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17e030,FUN_0017e030,leaf,rasterizer_sprites.obj,pass,,50,50,0
0x17e040,FUN_0017e040,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x17e130,FUN_0017e130,leaf,rasterizer_sprites.obj,pass,,50,50,0
0x17e190,FUN_0017e190,stubbable,rasterizer_sprites.obj,inconclusive,vacuous_coverage: 3.8% < 10% floor,65,65,0
0x17e5b0,FUN_0017e5b0,stubbable,rasterizer_sprites.obj,pass,,65,65,0
0x17e800,rasterizer_debug_triangle_shaded,stubbable,rasterizer_sprites.obj,pass,,65,65,0
0x17eb10,FUN_0017eb10,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17eb30,FUN_0017eb30,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17eb50,FUN_0017eb50,stubbable,rasterizer_sprites.obj,not_applicable,"oracle_vacuous_early_exit: 66.7% coverage, identical entry-point path across 50 seeds",50,50,0
0x17eb90,FUN_0017eb90,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ebb0,FUN_0017ebb0,stubbable,rasterizer_sprites.obj,pass,,70,70,0
0x17ed30,FUN_0017ed30,stubbable,rasterizer_sprites.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17ed70,rasterizer_frame_statistics_sort_index_compare,leaf,rasterizer_sprites.obj,pass,,50,50,0
0x17ed90,FUN_0017ed90,leaf,rasterizer_sprites.obj,pass,,50,50,1
0x17edd0,rasterizer_frame_statistics_count_static_vertices,stubbable,rasterizer_sprites.obj,pass,,50,50,0
0x17ef00,rasterizer_frame_statistics_update,stubbable,rasterizer_sprites.obj,pass,,90,90,0
0x108a70,rect2d_offset,leaf,rectangles.obj,pass,,50,50,1
0x108db0,FUN_00108db0,leaf,rectangles.obj,pass,,50,50,1
0x108e70,bit_vector_and,stubbable,integer_math.obj,pass,,50,50,0
0x108f00,bit_vector_or,stubbable,integer_math.obj,pass,,50,50,0
0x108fa0,FUN_00108fa0,stubbable,integer_math.obj,pass,,50,50,0
0x1c94b0,bink_get_dsound_handle,data_only,bink_sound.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1c93f0,FUN_001c93f0,stubbable,bink_sound.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 70 seeds",70,70,0
0x1d95d0,crt_strchr,stubbable,LIBCMT:strchr.obj,not_applicable,missing_build_object,0,0,0
0x1da92a,crt_localtime,stubbable,LIBCMT:localtim.obj,pass,,50,50,0
0x1d9690,crt_strstr,stubbable,LIBCMT:strstr.obj,not_applicable,missing_build_object,0,0,0
0x1dd801,crt_stricmp,stubbable,LIBCMT:stricmp.obj,not_applicable,missing_build_object,0,0,0
0x11c530,FUN_0011c530,stubbable,lruv_cache.obj,pass,,50,50,0
0x11c580,FUN_0011c580,stubbable,lruv_cache.obj,pass,,70,70,0
0x11c5d0,FUN_0011c5d0,stubbable,lruv_cache.obj,pass,,49,50,0
0x11c5f0,FUN_0011c5f0,stubbable,lruv_cache.obj,pass,,89,90,0
0x11c780,FUN_0011c780,leaf,lruv_cache.obj,pass,,50,50,1
0x11c790,FUN_0011c790,leaf,lruv_cache.obj,pass,,50,50,1
0x11c7a0,lruv_allocation_size,leaf,lruv_cache.obj,not_applicable,"oracle_vacuous_early_exit: 40.7% coverage, identical entry-point path across 49 seeds",49,50,0
0x11c7c0,FUN_0011c7c0,stubbable,lruv_cache.obj,not_applicable,"oracle_vacuous_early_exit: 64.0% coverage, identical entry-point path across 49 seeds",49,50,0
0x11c820,lruv_update_function_pointers,stubbable,lruv_cache.obj,not_applicable,"oracle_vacuous_early_exit: 67.5% coverage, identical entry-point path across 49 seeds",49,50,0
0x11c870,lrar_cache_new,stubbable,lruv_cache.obj,fail,divergence,48,50,0
0x11ca20,lruv_has_locked_proc,stubbable,lruv_cache.obj,fail,divergence,0,50,0
0x11ca60,FUN_0011ca60,stubbable,lruv_cache.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 49 seeds",49,50,0
0x11cab0,lrar_cache_dispose,stubbable,lruv_cache.obj,not_applicable,"oracle_vacuous_early_exit: 27.1% coverage, identical entry-point path across 88 seeds",88,90,0
0x11cbf0,FUN_0011cbf0,stubbable,lruv_cache.obj,fail,divergence,18,90,0
0x11cf00,FUN_0011cf00,stubbable,lruv_cache.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 49 seeds",49,50,0
0x11cf60,FUN_0011cf60,stubbable,lruv_cache.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 49 seeds",49,50,0
0x11cfe0,FUN_0011cfe0,leaf,lruv_cache.obj,pass,,50,50,1
0x11d010,FUN_0011d010,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d090,FUN_0011d090,stubbable,lruv_cache.obj,not_applicable,"oracle_vacuous_early_exit: 46.2% coverage, identical entry-point path across 89 seeds",89,90,0
0x11d110,FUN_0011d110,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d250,lru_cache_dispose,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d2a0,FUN_0011d2a0,stubbable,lruv_cache.obj,pass,,89,90,0
0x11d300,FUN_0011d300,stubbable,lruv_cache.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 49 seeds",49,50,0
0x11d320,FUN_0011d320,stubbable,lruv_cache.obj,not_applicable,"oracle_vacuous_early_exit: 25.4% coverage, identical entry-point path across 89 seeds",89,90,0
0x11d3f0,FUN_0011d3f0,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d420,FUN_0011d420,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d450,FUN_0011d450,stubbable,lruv_cache.obj,pass,,49,50,0
0x11d480,lruv_cache_allocation_size,stubbable,lruv_cache.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x11d4a0,lruv_cache_set_callbacks,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d4f0,lruv_cache_has_query_cb,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d550,lruv_cache_verify,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d780,lruv_cache_initialize,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d890,lruv_cache_dispose,stubbable,lruv_cache.obj,pass,,50,50,0
0x11d8d0,lruv_idle,stubbable,lruv_cache.obj,fail,divergence,0,50,0
0x11d8f0,lruv_block_delete,stubbable,lruv_cache.obj,pass,,4,50,0
0x11d9d0,lruv_debug_to_file,stubbable,lruv_cache.obj,fail,divergence,0,50,0
0x11da00,lruv_block_get_address,stubbable,lruv_cache.obj,fail,divergence,0,50,0
0x11da30,lruv_block_touched,stubbable,lruv_cache.obj,fail,divergence,0,50,0
0x11da60,lruv_cache_get_page_usage,stubbable,lruv_cache.obj,error,mem-limit,0,0,0
0x11db00,lruv_resize,stubbable,lruv_cache.obj,pass,,50,50,0
0x11db90,FUN_0011db90,stubbable,lruv_cache.obj,pass,,50,50,0
0x11dd60,lruv_new,stubbable,lruv_cache.obj,pass,,50,50,0
0x11ddc0,lruv_cache_dispose_all,stubbable,lruv_cache.obj,pass,,50,50,0
0x11de10,FUN_0011de10,stubbable,lruv_cache.obj,inconclusive,vacuous_coverage: 9.8% < 10% floor,36,50,0
0x1bfe90,lruv_cache_new,stubbable,lruv_cache.obj,pass,,50,50,0
0x75380,FUN_00075380,stubbable,bitmap_utilities.obj,not_applicable,"oracle_vacuous_early_exit: 8.1% coverage, identical entry-point path across 50 seeds",50,50,0
0x75630,FUN_00075630,stubbable,bitmap_utilities.obj,not_applicable,"oracle_vacuous_early_exit: 53.2% coverage, identical entry-point path across 55 seeds",55,60,0
0x75a20,FUN_00075a20,stubbable,bitmap_utilities.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 90 seeds",90,90,0
0x76300,FUN_00076300,stubbable,bitmap_utilities.obj,pass,,90,90,0
0x766e0,FUN_000766e0,stubbable,bitmap_utilities.obj,not_applicable,"oracle_vacuous_early_exit: 21.6% coverage, identical entry-point path across 60 seeds",60,60,0
0x76790,FUN_00076790,stubbable,bitmap_utilities.obj,pass,,60,60,0
0x76a70,FUN_00076a70,stubbable,bitmap_utilities.obj,pass,,50,50,0
0x76bb0,FUN_00076bb0,stubbable,bitmap_utilities.obj,pass,,50,50,0
0x76bd0,FUN_00076bd0,stubbable,bitmap_utilities.obj,pass,,90,90,0
0x76ff0,FUN_00076ff0,stubbable,bitmap_utilities.obj,pass,,50,50,0
0x77040,FUN_00077040,stubbable,bitmap_utilities.obj,pass,,80,80,0
0x77120,FUN_00077120,stubbable,bitmap_utilities.obj,pass,,50,50,0
0x77510,FUN_00077510,stubbable,bitmap_utilities.obj,pass,,50,50,0
0x77540,FUN_00077540,stubbable,bitmap_utilities.obj,pass,,50,50,0
0x77590,FUN_00077590,stubbable,bitmap_utilities.obj,pass,,50,50,0
0x77720,FUN_00077720,stubbable,bitmap_utilities.obj,not_applicable,"oracle_vacuous_early_exit: 8.9% coverage, identical entry-point path across 50 seeds",50,50,0
0x779b0,FUN_000779b0,stubbable,bitmap_utilities.obj,not_applicable,"oracle_vacuous_early_exit: 7.3% coverage, identical entry-point path across 50 seeds",50,50,0
